算法母单编号,交易日期,资金账户名称,算法类型,算法实例,算法供应商,任务数,证券代码,市场类别,买卖方向1,买卖方向2,开始时间,结束时间,下单时间
6880872433069000149,20230614,7043,0,103,多策略,10000,688569,2,1,,20230614093000,20230614102000,20230614093000
6880872433069000150,20230614,7043,0,103,多策略,1400,688608,2,2,,20230614093000,20230614102000,20230614093000
6880872433069000151,20230614,7043,0,103,多策略,1600,688777,2,1,,20230614093000,20230614102000,20230614093000
6880872433082000001,20230614,7043,0,103,多策略,300,58,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000002,20230614,7043,0,103,多策略,1600,62,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000003,20230614,7043,0,103,多策略,300,63,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000004,20230614,7043,0,103,多策略,1900,524,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000005,20230614,7043,0,103,多策略,4100,551,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000006,20230614,7043,0,103,多策略,6400,553,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000007,20230614,7043,0,103,多策略,1100,688,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000008,20230614,7043,0,103,多策略,8300,737,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000009,20230614,7043,0,103,多策略,2000,739,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000010,20230614,7043,0,103,多策略,700,800,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000011,20230614,7043,0,103,多策略,20000,803,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000012,20230614,7043,0,103,多策略,1600,967,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000013,20230614,7043,0,103,多策略,400,969,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000014,20230614,7043,0,103,多策略,100,1212,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000015,20230614,7043,0,103,多策略,3700,2014,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000016,20230614,7043,0,103,多策略,2600,2098,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000017,20230614,7043,0,103,多策略,700,2111,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000018,20230614,7043,0,103,多策略,2100,2154,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000019,20230614,7043,0,103,多策略,10800,2311,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000020,20230614,7043,0,103,多策略,400,2419,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000021,20230614,7043,0,103,多策略,100,2438,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000022,20230614,7043,0,103,多策略,600,2583,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000023,20230614,7043,0,103,多策略,300,2600,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000024,20230614,7043,0,103,多策略,2600,2637,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000025,20230614,7043,0,103,多策略,12500,2664,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000026,20230614,7043,0,103,多策略,12800,2683,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000027,20230614,7043,0,103,多策略,1100,2724,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000028,20230614,7043,0,103,多策略,3600,2734,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000029,20230614,7043,0,103,多策略,7000,2736,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000030,20230614,7043,0,103,多策略,2200,2745,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000031,20230614,7043,0,103,多策略,500,2746,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000032,20230614,7043,0,103,多策略,13500,2766,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000033,20230614,7043,0,103,多策略,12000,2772,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000034,20230614,7043,0,103,多策略,22300,2783,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000035,20230614,7043,0,103,多策略,1200,2825,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000036,20230614,7043,0,103,多策略,8100,2855,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000037,20230614,7043,0,103,多策略,100,2858,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000038,20230614,7043,0,103,多策略,2200,2859,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000039,20230614,7043,0,103,多策略,500,2898,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000040,20230614,7043,0,103,多策略,3500,2967,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000041,20230614,7043,0,103,多策略,4000,3002,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000042,20230614,7043,0,103,多策略,100,300033,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000043,20230614,7043,0,103,多策略,12000,300051,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000044,20230614,7043,0,103,多策略,1800,300115,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000045,20230614,7043,0,103,多策略,34400,300469,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000046,20230614,7043,0,103,多策略,2600,300473,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000047,20230614,7043,0,103,多策略,800,300550,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000048,20230614,7043,0,103,多策略,700,300551,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000049,20230614,7043,0,103,多策略,600,300636,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000050,20230614,7043,0,103,多策略,3800,300658,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000051,20230614,7043,0,103,多策略,200,300662,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000052,20230614,7043,0,103,多策略,4600,300736,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000053,20230614,7043,0,103,多策略,200,300856,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000054,20230614,7043,0,103,多策略,7100,300909,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000055,20230614,7043,0,103,多策略,600,300927,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000056,20230614,7043,0,103,多策略,3700,300994,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000057,20230614,7043,0,103,多策略,1700,301029,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000058,20230614,7043,0,103,多策略,2000,301039,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000059,20230614,7043,0,103,多策略,200,301052,1,2,,20230614102000,20230614132000,20230614102000
6880872433082000060,20230614,7043,0,103,多策略,700,301102,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000061,20230614,7043,0,103,多策略,6100,301117,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000062,20230614,7043,0,103,多策略,100,301367,1,1,,20230614102000,20230614132000,20230614102000
6880872433082000063,20230614,7043,0,103,多策略,3400,600007,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000064,20230614,7043,0,103,多策略,100,600183,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000065,20230614,7043,0,103,多策略,100,600301,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000066,20230614,7043,0,103,多策略,2500,600420,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000067,20230614,7043,0,103,多策略,300,600429,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000068,20230614,7043,0,103,多策略,2600,600475,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000069,20230614,7043,0,103,多策略,5100,600510,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000070,20230614,7043,0,103,多策略,100,600517,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000071,20230614,7043,0,103,多策略,800,600557,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000072,20230614,7043,0,103,多策略,300,600582,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000073,20230614,7043,0,103,多策略,2500,600603,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000074,20230614,7043,0,103,多策略,100,600612,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000075,20230614,7043,0,103,多策略,500,600642,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000076,20230614,7043,0,103,多策略,1600,600820,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000077,20230614,7043,0,103,多策略,1000,600826,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000078,20230614,7043,0,103,多策略,500,600861,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000079,20230614,7043,0,103,多策略,200,600885,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000080,20230614,7043,0,103,多策略,300,600998,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000081,20230614,7043,0,103,多策略,6800,601019,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000082,20230614,7043,0,103,多策略,10500,601137,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000083,20230614,7043,0,103,多策略,6100,601163,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000084,20230614,7043,0,103,多策略,3700,601222,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000085,20230614,7043,0,103,多策略,4000,601226,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000086,20230614,7043,0,103,多策略,3700,601319,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000087,20230614,7043,0,103,多策略,700,601567,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000088,20230614,7043,0,103,多策略,800,601618,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000089,20230614,7043,0,103,多策略,2600,601619,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000090,20230614,7043,0,103,多策略,200,601717,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000091,20230614,7043,0,103,多策略,1100,601728,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000092,20230614,7043,0,103,多策略,16500,601798,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000093,20230614,7043,0,103,多策略,600,601898,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000094,20230614,7043,0,103,多策略,900,601928,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000095,20230614,7043,0,103,多策略,38800,601958,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000096,20230614,7043,0,103,多策略,1000,603025,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000097,20230614,7043,0,103,多策略,9800,603039,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000098,20230614,7043,0,103,多策略,6800,603040,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000099,20230614,7043,0,103,多策略,5700,603088,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000100,20230614,7043,0,103,多策略,400,603129,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000101,20230614,7043,0,103,多策略,10500,603177,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000102,20230614,7043,0,103,多策略,100,603209,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000103,20230614,7043,0,103,多策略,400,603283,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000104,20230614,7043,0,103,多策略,3000,603289,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000105,20230614,7043,0,103,多策略,1100,603309,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000106,20230614,7043,0,103,多策略,400,603317,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000107,20230614,7043,0,103,多策略,2000,603338,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000108,20230614,7043,0,103,多策略,300,603366,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000109,20230614,7043,0,103,多策略,39300,603378,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000110,20230614,7043,0,103,多策略,3900,603385,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000111,20230614,7043,0,103,多策略,100,603392,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000112,20230614,7043,0,103,多策略,400,603501,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000113,20230614,7043,0,103,多策略,3300,603505,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000114,20230614,7043,0,103,多策略,2200,603588,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000115,20230614,7043,0,103,多策略,7400,603605,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000116,20230614,7043,0,103,多策略,2000,603639,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000117,20230614,7043,0,103,多策略,100,603719,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000118,20230614,7043,0,103,多策略,300,603778,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000119,20230614,7043,0,103,多策略,700,603948,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000120,20230614,7043,0,103,多策略,3500,603979,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000121,20230614,7043,0,103,多策略,300,605098,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000122,20230614,7043,0,103,多策略,1800,605589,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000123,20230614,7043,0,103,多策略,3300,605599,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000124,20230614,7043,0,103,多策略,1200,688006,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000125,20230614,7043,0,103,多策略,200,688108,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000126,20230614,7043,0,103,多策略,600,688206,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000127,20230614,7043,0,103,多策略,3200,688208,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000128,20230614,7043,0,103,多策略,600,688278,2,2,,20230614102000,20230614132000,20230614102000
6880872433082000129,20230614,7043,0,103,多策略,1800,688292,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000130,20230614,7043,0,103,多策略,2800,688382,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000131,20230614,7043,0,103,多策略,200,688387,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000132,20230614,7043,0,103,多策略,5000,688569,2,1,,20230614102000,20230614132000,20230614102000
6880872433082000133,20230614,7043,0,103,多策略,600,688608,2,2,,20230614102000,20230614132000,20230614102000
